msec,sec,bandwidth_kib_s,iops,clat_avg_us,result_set,workload,run,source_file
74052.0,74.052,180215.0,45053.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
75000.0,75.0,,,177.382,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
75053.0,75.053,189582.0,47395.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
76000.0,76.0,,,211.483,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
76053.0,76.053,157492.0,39373.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
77000.0,77.0,,,220.128,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
77054.0,77.054,152216.0,38054.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
78000.0,78.0,,,215.747,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
78055.0,78.055,158728.0,39682.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
79000.0,79.0,,,221.119,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
79056.0,79.056,150977.0,37744.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
80000.0,80.0,,,205.2,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
80057.0,80.057,166460.0,41615.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
81000.0,81.0,,,183.036,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
81058.0,81.058,182956.0,45739.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
82000.0,82.0,,,185.464,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
82059.0,82.059,181954.0,45488.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
83000.0,83.0,,,185.529,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
83059.0,83.059,181304.0,45326.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
84000.0,84.0,,,185.768,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
84060.0,84.06,181504.0,45376.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
85000.0,85.0,,,174.003,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
85061.0,85.061,194529.0,48632.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
86000.0,86.0,,,194.08,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
86062.0,86.062,172696.0,43174.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
87000.0,87.0,,,183.108,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
87062.0,87.062,185372.0,46343.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
88000.0,88.0,,,200.287,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
88063.0,88.063,166884.0,41721.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
89000.0,89.0,,,227.11,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
89064.0,89.064,147348.0,36837.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
90000.0,90.0,,,217.822,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
90065.0,90.065,156272.0,39068.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
91000.0,91.0,,,219.916,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
91065.0,91.065,152552.0,38138.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
92000.0,92.0,,,197.685,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
92066.0,92.066,172747.0,43186.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
93000.0,93.0,,,190.688,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
93067.0,93.067,175168.0,43792.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
94000.0,94.0,,,189.292,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
94067.0,94.067,179192.0,44798.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
95000.0,95.0,,,181.632,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
95068.0,95.068,183016.0,45754.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
96000.0,96.0,,,199.936,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
96069.0,96.069,169700.0,42425.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
97000.0,97.0,,,213.252,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
97069.0,97.069,157736.0,39434.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
98000.0,98.0,,,210.935,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
98069.0,98.069,159720.0,39930.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
99000.0,99.0,,,220.726,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
99070.0,99.07,153468.0,38367.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
100000.0,100.0,,,196.017,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
100071.0,100.071,172024.0,43006.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
101000.0,101.0,,,180.972,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
101072.0,101.072,189818.0,47454.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
102000.0,102.0,,,185.8,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
102073.0,102.073,180539.0,45134.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
103000.0,103.0,,,183.312,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
103075.0,103.075,181554.0,45388.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
104000.0,104.0,,,181.49,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
104075.0,104.075,189724.0,47431.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
105000.0,105.0,,,171.016,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
105076.0,105.076,194980.0,48745.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
106000.0,106.0,,,191.603,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
106077.0,106.077,175044.0,43761.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
107000.0,107.0,,,188.312,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
107077.0,107.077,180980.0,45245.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
108000.0,108.0,,,179.466,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
108078.0,108.078,186348.0,46587.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
109000.0,109.0,,,193.189,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
109079.0,109.079,175024.0,43756.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
110000.0,110.0,,,184.61,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
110080.0,110.08,184088.0,46022.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
111000.0,111.0,,,177.743,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
111080.0,111.08,188900.0,47225.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
112000.0,112.0,,,203.82,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
112080.0,112.08,163316.0,40829.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
113000.0,113.0,,,209.345,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
113081.0,113.081,161814.0,40453.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
114000.0,114.0,,,214.505,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
114081.0,114.081,158240.0,39560.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
115000.0,115.0,,,230.556,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
115082.0,115.082,144071.0,36017.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
116000.0,116.0,,,197.766,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
116083.0,116.083,170868.0,42717.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
117000.0,117.0,,,182.537,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
117084.0,117.084,187652.0,46913.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
118000.0,118.0,,,176.674,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
118085.0,118.085,188176.0,47044.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
119000.0,119.0,,,196.443,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
119086.0,119.086,173698.0,43424.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
120000.0,120.0,,,178.134,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
120000.0,120.0,,,162.24,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
120087.0,120.087,173486.0,43371.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,2,sustained_rand_write_120s_qd16_repeat3_run2.json
1000.0,1.0,,,180.68,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
1001.0,1.001,184311.0,46089.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
2000.0,2.0,,,187.017,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
2002.0,2.002,180787.0,45196.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
3000.0,3.0,,,205.864,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
3006.0,3.006,162675.0,40668.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
4000.0,4.0,,,212.511,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
4008.0,4.008,159441.0,39860.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
5000.0,5.0,,,208.576,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
5010.0,5.01,163024.0,40756.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
6000.0,6.0,,,211.286,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
6008.0,6.008,159595.0,39898.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
7000.0,7.0,,,203.162,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
7007.0,7.007,166782.0,41695.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
8000.0,8.0,,,182.054,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
8008.0,8.008,186277.0,46569.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
9000.0,9.0,,,171.805,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
9006.0,9.006,196464.0,49116.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
10000.0,10.0,,,188.365,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
10010.0,10.01,178179.0,44544.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
11000.0,11.0,,,211.59,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
11010.0,11.01,158846.0,39711.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
12000.0,12.0,,,213.462,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
12010.0,12.01,158708.0,39677.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
13000.0,13.0,,,215.791,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
13008.0,13.008,155831.0,38957.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
14000.0,14.0,,,213.737,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
14007.0,14.007,158226.0,39556.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
15000.0,15.0,,,204.773,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
15005.0,15.005,165787.0,41446.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
16000.0,16.0,,,170.58,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
16007.0,16.007,198495.0,49623.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
17000.0,17.0,,,186.859,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
17007.0,17.007,180844.0,45211.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
18000.0,18.0,,,178.488,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
18008.0,18.008,189850.0,47462.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
19000.0,19.0,,,172.419,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
19006.0,19.006,197154.0,49288.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
20000.0,20.0,,,181.898,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
20007.0,20.007,185110.0,46277.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
21000.0,21.0,,,186.704,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
21008.0,21.008,180792.0,45198.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
22000.0,22.0,,,180.058,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
22007.0,22.007,188220.0,47055.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
23000.0,23.0,,,183.708,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
23008.0,23.008,183100.0,45775.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
24000.0,24.0,,,215.808,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
24006.0,24.006,156236.0,39059.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
25000.0,25.0,,,215.663,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
25010.0,25.01,156685.0,39171.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
26000.0,26.0,,,211.994,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
26011.0,26.011,159556.0,39889.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
27000.0,27.0,,,212.136,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
27011.0,27.011,159192.0,39798.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
28000.0,28.0,,,182.511,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
28011.0,28.011,184744.0,46186.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
29000.0,29.0,,,179.47,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
29012.0,29.012,188632.0,47158.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
30000.0,30.0,,,179.537,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
30012.0,30.012,188304.0,47076.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
31000.0,31.0,,,201.385,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
31013.0,31.013,165714.0,41428.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
32000.0,32.0,,,215.538,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
32014.0,32.014,158416.0,39604.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
33000.0,33.0,,,211.226,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
33014.0,33.014,159580.0,39895.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
34000.0,34.0,,,213.194,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
34014.0,34.014,158596.0,39649.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
35000.0,35.0,,,208.999,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
35014.0,35.014,161168.0,40292.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
36000.0,36.0,,,171.489,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
36015.0,36.015,197412.0,49353.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
37000.0,37.0,,,186.643,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
37015.0,37.015,180376.0,45094.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
38000.0,38.0,,,185.824,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
38015.0,38.015,182304.0,45576.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
39000.0,39.0,,,179.53,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
39016.0,39.016,188048.0,47012.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
40000.0,40.0,,,216.053,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
40016.0,40.016,155576.0,38894.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
41000.0,41.0,,,219.204,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
41017.0,41.017,153718.0,38429.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
42000.0,42.0,,,215.492,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
42017.0,42.017,157192.0,39298.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
43000.0,43.0,,,218.369,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
43018.0,43.018,154784.0,38696.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
44000.0,44.0,,,189.372,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
44019.0,44.019,177496.0,44374.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
45000.0,45.0,,,180.04,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
45019.0,45.019,187040.0,46760.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
46000.0,46.0,,,172.444,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
46019.0,46.019,196648.0,49162.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
47000.0,47.0,,,199.396,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
47020.0,47.02,167028.0,41757.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
48000.0,48.0,,,212.512,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
48020.0,48.02,159624.0,39906.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
49000.0,49.0,,,206.582,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
49020.0,49.02,164684.0,41171.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
50000.0,50.0,,,223.735,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
50021.0,50.021,148831.0,37207.0,,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
51000.0,51.0,,,221.875,sustained_rand_write_120s_qd16_repeat3,rand_write,3,sustained_rand_write_120s_qd16_repeat3_run3.json
