msec,sec,bandwidth_mib_s,iops,clat_avg_us,workload,run,result_set,source_file
31000.0,31.0,,,392.961,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
31031.0,31.031,80.3564453125,20571.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
32000.0,32.0,,,388.753,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
32032.0,32.032,81.83203125,20949.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
33000.0,33.0,,,315.214,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
33032.0,33.032,103.01171875,26371.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
34000.0,34.0,,,302.719,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
34033.0,34.033,105.875,27104.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
35000.0,35.0,,,289.573,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
35033.0,35.033,111.58984375,28567.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
36000.0,36.0,,,269.967,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
36033.0,36.033,119.73828125,30653.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
37000.0,37.0,,,274.607,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
37034.0,37.034,118.287109375,30281.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
38000.0,38.0,,,281.273,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
38035.0,38.035,114.2421875,29246.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
39000.0,39.0,,,278.131,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
39036.0,39.036,116.70703125,29877.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
40000.0,40.0,,,309.869,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
40037.0,40.037,101.46875,25976.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
41000.0,41.0,,,434.241,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
41038.0,41.038,75.2265625,19258.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
42000.0,42.0,,,561.574,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
42039.0,42.039,58.0546875,14862.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
43000.0,43.0,,,579.063,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
43040.0,43.04,56.67578125,14509.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
44000.0,44.0,,,408.685,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
44041.0,44.041,79.869140625,20446.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
45000.0,45.0,,,409.713,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
45042.0,45.042,78.8115234375,20175.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
46000.0,46.0,,,280.409,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
46043.0,46.043,116.41015625,29801.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
47000.0,47.0,,,279.034,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
47045.0,47.045,114.798828125,29388.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
48000.0,48.0,,,291.263,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
48046.0,48.046,109.3359375,27990.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
49000.0,49.0,,,277.531,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
49047.0,49.047,117.01953125,29957.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
50000.0,50.0,,,254.238,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
50048.0,50.048,127.0791015625,32532.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
51000.0,51.0,,,263.485,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
51048.0,51.048,121.33203125,31061.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
52000.0,52.0,,,278.013,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
52048.0,52.048,116.9375,29936.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
53000.0,53.0,,,265.692,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
53049.0,53.049,120.16796875,30763.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
54000.0,54.0,,,257.643,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
54049.0,54.049,124.93359375,31983.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
55000.0,55.0,,,271.986,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
55050.0,55.05,120.22265625,30777.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
56000.0,56.0,,,296.978,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
56051.0,56.051,106.56640625,27281.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
57000.0,57.0,,,320.152,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
57051.0,57.051,101.4609375,25974.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
58000.0,58.0,,,260.127,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
58052.0,58.052,122.978515625,31482.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
59000.0,59.0,,,264.528,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
59054.0,59.054,123.6806640625,31662.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
60000.0,60.0,,,266.292,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
60055.0,60.055,121.0859375,30998.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
61000.0,61.0,,,258.112,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
61056.0,61.056,125.0,32000.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
62000.0,62.0,,,264.538,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
62057.0,62.057,122.0302734375,31239.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
63000.0,63.0,,,268.268,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
63058.0,63.058,120.31640625,30801.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
64000.0,64.0,,,239.195,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
64059.0,64.059,135.66796875,34731.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
65000.0,65.0,,,258.366,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
65060.0,65.06,128.15234375,32807.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
66000.0,66.0,,,248.198,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
66060.0,66.06,129.109375,33052.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
67000.0,67.0,,,233.568,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
67061.0,67.061,141.64453125,36261.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
68000.0,68.0,,,254.494,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
68061.0,68.061,126.97265625,32505.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
69000.0,69.0,,,266.392,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
69062.0,69.062,120.0625,30736.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
70000.0,70.0,,,276.712,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
70063.0,70.063,115.5859375,29590.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
71000.0,71.0,,,301.259,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
71064.0,71.064,112.6640625,28842.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
72000.0,72.0,,,232.224,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
72066.0,72.066,141.2060546875,36148.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
73000.0,73.0,,,229.05,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
73067.0,73.067,143.70703125,36789.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
74000.0,74.0,,,232.417,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
74068.0,74.068,140.7451171875,36030.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
75000.0,75.0,,,231.959,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
75068.0,75.068,138.14453125,35365.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
76000.0,76.0,,,253.758,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
76068.0,76.068,127.515625,32644.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
77000.0,77.0,,,269.256,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
77069.0,77.069,121.50390625,31105.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
78000.0,78.0,,,253.776,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
78070.0,78.07,126.623046875,32415.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
79000.0,79.0,,,264.936,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
79071.0,79.071,121.765625,31172.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
80000.0,80.0,,,287.352,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
80072.0,80.072,111.9697265625,28664.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
81000.0,81.0,,,249.209,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
81072.0,81.072,130.77734375,33479.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
82000.0,82.0,,,269.047,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
82073.0,82.073,120.171875,30764.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
83000.0,83.0,,,254.903,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
83073.0,83.073,125.60546875,32155.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
84000.0,84.0,,,270.926,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
84073.0,84.073,120.89453125,30949.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
85000.0,85.0,,,288.319,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
85074.0,85.074,111.47265625,28537.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
86000.0,86.0,,,268.322,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
86074.0,86.074,118.68359375,30383.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
87000.0,87.0,,,275.948,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
87075.0,87.075,118.7578125,30402.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
88000.0,88.0,,,269.757,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
88075.0,88.075,117.77734375,30151.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
89000.0,89.0,,,265.454,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
89076.0,89.076,123.25,31552.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
90000.0,90.0,,,269.906,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
90077.0,90.077,119.2939453125,30539.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
91000.0,91.0,,,300.103,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
91078.0,91.078,107.23046875,27451.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
92000.0,92.0,,,254.883,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
92078.0,92.078,128.65625,32936.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
93000.0,93.0,,,279.804,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
93079.0,93.079,112.16015625,28716.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
94000.0,94.0,,,279.741,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
94079.0,94.079,115.125,29470.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
95000.0,95.0,,,299.993,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
95080.0,95.08,107.28125,27464.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
96000.0,96.0,,,263.819,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
96080.0,96.08,121.9765625,31226.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
97000.0,97.0,,,267.841,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
97081.0,97.081,122.8359375,31446.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
98000.0,98.0,,,261.551,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
98082.0,98.082,122.279296875,31303.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
99000.0,99.0,,,258.777,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
99084.0,99.084,125.1435546875,32036.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
100000.0,100.0,,,259.444,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
100084.0,100.084,126.26171875,32323.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
101000.0,101.0,,,263.191,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
101085.0,101.085,122.28125,31304.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
102000.0,102.0,,,263.602,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
102085.0,102.085,120.36328125,30813.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
103000.0,103.0,,,270.343,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
103086.0,103.086,119.9453125,30706.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
104000.0,104.0,,,255.437,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
104087.0,104.087,124.98828125,31997.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
105000.0,105.0,,,259.53,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
105088.0,105.088,125.7265625,32186.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
106000.0,106.0,,,261.544,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
106089.0,106.089,126.166015625,32298.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
107000.0,107.0,,,262.553,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
107090.0,107.09,121.98828125,31229.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
108000.0,108.0,,,285.866,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
108091.0,108.091,114.580078125,29332.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
109000.0,109.0,,,258.378,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
109092.0,109.092,124.44921875,31859.0,,rand_write,3,rand_write_120s_repeat3,results\sustained_smoke\rand_write_120s_repeat3\rand_write_rand_write_120s_repeat3_sustained_run3.json
